trial	status	score	hpwl_final	hpwl_ref	hpwl_delta_percent	runtime	runtime_ratio	gain_hr	hpwl_gain_percent	runtime_penalty_pp	legalize_exit_status	metrics_path	improve_random_seed	improve_max_displacement	improve_enable_extra_dpl	global_swap_tradeoff	global_swap_area_weight	global_swap_pin_weight	global_swap_congestion_user_weight	global_swap_sampling_moves	global_swap_normalization_interval	global_swap_profiling_excess	global_swap_budget_multipliers
1aa90049	ok	3268601.1	3268601.1	3267840.1	0.023287553145577716	38.508	1.1341560392307013	-0.06750913749196259	-0.023287553145577716	0.04422158434638487	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1aa90049_30ca33d52990/metrics.json	103	omit	1	0.62292239846895	0.49823465360689495	1.9830063471620993	114.68870306976089	897	2363	1.0607951002710263	1.04
1c2e72d4	ok	3277089.8	3277089.8	3267840.1	0.28305240516510344	36.313	1.0695078490855006	-0.2830524051651034	-0.2830524051651034	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1c2e72d4_e1eaec6f79bf/metrics.json	38	32	0	0.13216114194293815	0.41290811777886605	0.19856817761302625	76.18825499179312	351	1492	1.1080653286972368	1.75 1.35 1.15 1.05
1cde1c85	ok	3269671.0	3269671.0	3267840.1	0.05602783318559274	39.3	1.1574824021441403	-0.13006823796823935	-0.056027833185592735	0.07404040478264663	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1cde1c85_f25307a2a546/metrics.json	2	512 64	1	0.9679223680232336	0.6570721653725871	1.2822489389242135	97.09696096553844	1179	1979	1.7656690250712561	omit
1ce3aefc	ok	3269021.6	3269021.6	3267840.1	0.03615537981800272	41.555	1.2238977409949046	-0.19348851956267277	-0.03615537981800272	0.15733313974467003	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1ce3aefc_1c77b10494c5/metrics.json	52	128	1	0.98823398409034	0.22997866055617053	1.239198047982395	78.09802022045734	791	1361	1.3767347432913029	1.50 1.25 1.10 1.04
1d2940e8	ok	3268561.0	3268561.0	3267840.1	0.022060442920689628	36.583	1.0774600182605365	-0.022060442920689628	-0.022060442920689628	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1d2940e8_f7a77d181ca8/metrics.json	52	omit	0	0.2758696169028506	0.2530317494551917	1.1740144201163663	77.92687591556243	430	756	1.2654605460778636	omit
1dd9e72d	ok	3268229.3	3268229.3	3267840.1	0.011910007469451171	39.818	1.1727387859688392	-0.1052908462801457	-0.011910007469451171	0.09338083881069453	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1dd9e72d_17927da42220/metrics.json	10	512	0	0.9403539193729722	0.06289902544180367	1.873643659604908	99.5745107081623	915	1663	1.583483218704416	omit
1e1e7af4	ok	3264851.9	3264851.9	3267840.1	-0.09144266269332414	36.748	1.0823196772008363	0.09144266269332414	0.09144266269332414	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1e1e7af4_2da3d19ee1bc/metrics.json	119	512	1	0.7857542816763529	0.7488728392406266	1.178470529917557	10.714568390226852	353	2262	1.6223208438760817	2.00 1.50 1.20 1.05
1f0abb1e	ok	3270646.8	3270646.8	3267840.1	0.08588853536621087	37.129	1.093541071481165	-0.08588853536621087	-0.08588853536621087	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1f0abb1e_2dc517b8c004/metrics.json	19	512 64	0	0.651304332340991	1.407033976305306	1.2399695846609278	119.94228926040421	89	3104	1.731728600739527	1.04
1f21a2ed	ok	3268826.9	3268826.9	3267840.1	0.03019731595801807	39.369	1.1595146231555384	-0.10682128398352962	-0.03019731595801807	0.07662396802551155	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1f21a2ed_77614fc1536c/metrics.json	57	128	0	0.41100281470149486	0.3878033317123451	1.9743358295569726	14.842234838473477	722	3938	1.4021793592805663	1.04
1f4af431	ok	3267528.8	3267528.8	3267840.1	-0.009526169900426871	39.814	1.172620976055135	-0.08370580550161581	0.009526169900426871	0.09323197540204269	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_1f4af431_a0c5db633f60/metrics.json	19	1024	1	0.40239251985773583	1.809372320687246	0.12226904351036993	116.0811514080628	194	2512	1.010364261335232	1.75 1.35 1.15 1.05
20709af9	ok	3266171.8	3266171.8	3267840.1	-0.05105206953058319	39.615	1.1667599328483491	-0.0347644876610403	0.051052069530583194	0.0858165571916235	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_20709af9_909bd82f6c5b/metrics.json	102	omit	0	0.703333952589778	0.4957715657165565	0.6883303961467062	1.921437106669437	141	2325	1.9178022964899775	1.25 1.10 1.04
2124f030	ok	3266008.6	3266008.6	3267840.1	-0.056046193937090136	38.571	1.136011545371543	0.009441498272215222	0.05604619393709013	0.04660469566487491	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2124f030_9a44d7bd16bf/metrics.json	40	omit	0	0.29441300076977084	0.11128710980669113	1.8886389847969	27.72898087409183	154	3196	1.3745298991408608	omit
221fc6d9	ok	3266008.6	3266008.6	3267840.1	-0.056046193937090136	35.788	1.0540452979118191	0.05604619393709013	0.05604619393709013	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_221fc6d9_24b96e7d8e66/metrics.json	40	omit	1	0.2273868358990392	0.27657556476666967	1.9926948708483492	13.889762254373409	487	3706	1.1679640739878003	2.00 1.50 1.20 1.05
