trial	status	score	hpwl_final	hpwl_ref	hpwl_delta_percent	runtime	runtime_ratio	gain_hr	hpwl_gain_percent	runtime_penalty_pp	legalize_exit_status	metrics_path	improve_random_seed	improve_max_displacement	improve_enable_extra_dpl	global_swap_tradeoff	global_swap_area_weight	global_swap_pin_weight	global_swap_congestion_user_weight	global_swap_sampling_moves	global_swap_normalization_interval	global_swap_profiling_excess	global_swap_budget_multipliers
001582aa	ok	5788499.2	5788499.2	5784913.3	0.061987100135111314	148.17	0.9796234099383808	-0.06198710013511132	-0.06198710013511132	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_001582aa_41bcd342d8fb/metrics.json	18	1024	0	0.5176356675641928	0.33882411410328955	0.44132995891963256	3.745581909133211	146	486	1.2932362151285441	omit
00834a4f	ok	5904447.0	5904447.0	5784913.3	2.066300630642125	119.486	0.789979636632904	-2.0663006306421257	-2.0663006306421257	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_00834a4f_5528f22aa7a2/metrics.json	8	1024 128	0	0.5117991844841301	1.0524541910199483	0.7006211524624957	41.85242816788886	179	1252	1.0737963598865041	1.75 1.35 1.15 1.05
00dfe450	ok	5790441.3	5790441.3	5784913.3	0.09555890837637965	138.906	0.9183746330627033	-0.09555890837637965	-0.09555890837637965	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_00dfe450_18b43b61db64/metrics.json	20	omit	0	0.40864428747782233	0.03613961542595023	0.3960841752042704	61.68735749964843	272	243	1.2589648360627015	1.50 1.25 1.10 1.04
01010158	ok	5791942.1	5791942.1	5784913.3	0.12150225311068731	153.534	1.0150874038029247	-0.12150225311068731	-0.12150225311068731	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_01010158_1d7ea907a067/metrics.json	78	omit	0	0.875235180436244	1.0339348908737651	1.692137744883989	20.627603078956202	511	3195	1.4880252036572623	1.50 1.25 1.10 1.04
01211b5e	ok	6009199.0	6009199.0	5784913.3	3.8770797135369373	119.813	0.7921415915161452	-3.8770797135369373	-3.8770797135369373	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_01211b5e_c456ca3e7d66/metrics.json	74	128	0	0.6520864294050879	1.2740133695284301	1.7737274617675327	62.68758035008285	866	3657	1.3433618693276914	1.04
025d2b4f	ok	5784399.4	5784399.4	5784913.3	-0.008883452064863984	150.392	0.9943141247719037	0.008883452064863984	0.008883452064863984	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_025d2b4f_3fc048562afe/metrics.json	54	omit	1	0.9426964549858047	1.089144610764046	1.9073315300961982	146.7754478247782	770	1993	1.5156173922271265	1.10 1.04
02fdd7ce	ok	5786414.5	5786414.5	5784913.3	0.02595025927182325	135.206	0.893912146616243	-0.02595025927182325	-0.02595025927182325	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_02fdd7ce_e369d6ffc8be/metrics.json	31	omit	1	0.675376906450921	0.42152057887022887	1.061308264500597	75.46096826609791	189	523	1.2587096404066955	omit
0402b084	ok	5791033.8	5791033.8	5784913.3	0.10580106706180022	140.27	0.9273926956337768	-0.10580106706180022	-0.10580106706180022	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_0402b084_8fb580aa6637/metrics.json	98	1024	0	0.45386311036740556	1.2017319449883366	1.977560480940999	61.55465620215892	865	2961	1.514947060511969	1.50 1.25 1.10 1.04
0431b623	ok	5788417.3	5788417.3	5784913.3	0.06057134858010751	145.502	0.9619839737656362	-0.0605713485801075	-0.0605713485801075	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_0431b623_67d9545c9f97/metrics.json	13	1024	1	0.9892902977237761	1.3686534824293546	1.958557575007735	137.74077045790918	746	415	1.5894777523104524	1.10 1.04
049a5d9f	ok	6328461.9	6328461.9	5784913.3	9.395967956857723	83.683	0.553268717107873	-9.395967956857723	-9.395967956857723	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/ariane133/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_ariane133_nangate45_trial_049a5d9f_fd0b4197b724/metrics.json	6	128 16	0	0.31417326803915374	0.8289299324915822	0.9505411380830562	47.76973729989247	147	459	1.0657604427287217	1.50 1.25 1.10 1.04
